content,cleaned_text,score,sentiment
"Ada beberapa kendala semenjak sistem download data yang baru di terapkan,saya sudah mendownload semua data (opsi ke 5),tetapi beberapa hari setelah nya ,di terganti ke opsi4 dgn sendirinya.ini menyebabkan saya kehilangan banyak data seluler,dan ini sangat merugikan",kendala semenjak sistem download data terapkansaya mendownload data opsi nya ganti opsi dgn sendirinyaini sebab hilang data selulerdan rugi,3,neutral
"Ml update nya bagus cuman aneh nya malah makin banyak bug keluar. malah dari s29 Ampe s30 bug keluar ada aja.maksud gua bug keluar itu, pas gua main masih matchmaking tiba tiba keluar,pas lagi draft pick tiba tiba keluar,apalagi pas main,ganggu tau moonton dan gua yang disalahin system' lu",update nya bagus cuman aneh nya bug ampe bug ajamaksud gua bug pas gua main matchmaking keluarpas draft pick keluarapalagi pas mainganggu tau moonton gua disalahin system,2,negative
"Setelah update terbaru ini beh interface nya keren banget, beda banget sama yang dulu. Tapi saat ini buat naik ke epic susah banget soalnya pas matchmaking sekalinya ada yang tim mabar berdua antara gm sama epic nanti lawannya epic semua kan ga adil. Mohon moonton supaya lebih seimbang lagi dalam matchmaking nya. Itu saja moonton yang gua mau sampein untuk interface, efek, hero & skin nya udah BAGUS, BADASS banget dah.",update baru beh interface nya keren banget beda banget epic susah banget pas matchmaking sekali tim mabar dua epic lawan epic adil mohon moonton imbang matchmaking nya moonton gua sampein interface efek hero skin nya udah bagus badass banget dah,4,positive
"Teruntuk untuk moonton di mohon perbaikan jaringannya yang tiba"" nge jumping, dan juga perbaiki sistem matchmaking nya agar saat bermain game di temukan dengan musuh yg seimbang masa tim kek bot musuhnya jago, jangan update event mulu tpi sistem ga pernah di update klo gini trus nnti ni game bakal jadi game rating terburuk.. Moga di respon🙏",untuk moonton mohon baik jaring nge jumping baik sistem matchmaking nya main game temu musuh imbang tim kek bot musuh jago update event mulu tpi sistem update klo gin trus nnti game game rating buruk moga respon,1,negative
"Moonton, ini kena bug apa gmna deh? Resource nya ga naik naik, pdhal jaringan bagus bagus aja buat download resource, udah pake wifi dan kuota ttp gabisa Bug kah? Tlong segera di perbaiki, bulan depan soalnya saya mau beli Melissa starlight Kalo resource ga ke download gbs belu 😩🤏",moonton kena bug gmna deh resource nya pdhal jaring bagus bagus aja download resource udah pake wifi kuota ttp gabisa bug kah tlong baik beli melissa starlight kalo resource download gbs belu,3,neutral
"Gini penjelasan dari saya, awalnya pas belum di apdete ke Fersi yg baru main enak enak aja gitu tapi kok tambah di apdete kok tambah leg ya contoh jaringan leg padahal jaringan saya normal normal aja yang ke 2. Kenapa dalam geme ada pertanyaan begini sedang mengunduh padahalkan udah selesai tuh saya mengunduh semua dalamnya. Menurut saya perbaiki yg mengunduh dalamnya karna saya bingung mau gimana. Cuma itu aja yg mau saya sampaikan mudah mudahan geme mlbb makin maju😄",gin jelas pas apdete fersi main enak enak aja gitu apdete leg contoh jaring leg jaring normal normal aja geme unduh padahal udah selesai tuh unduh dalam baik unduh dalam karna bingung gimana aja mudah mudah geme mlbb maju,5,positive
Kok susah banget dpat tim ngerti main.. Tolong .. sering bnget trjadi klo udah dalam pertandingan. PIN jaringan kok gak stabil Mulu. Sering kali merah kuning Hijau kyk lampu merah. Tolong itu di perbaiki. Terimakasih. Aku kasi turun bintangnya soalnya slalu di kasih tim yg gak ngerti main.,susah banget dpat tim ngerti main tolong bnget trjadi klo udah tanding pin jaring gak stabil mulu kali merah kuning hijau kyk lampu merah tolong baik terimakasih kasi turun bintang slalu kasih tim gak ngerti main,4,positive
Game mobile legends sangat bagus dan ada banyak hero-hero yang bisa pakai atau digunakan untuk bermain dalam semua mode yang bisa dimainkan di mobile legends. Selain itu tolong kurangin vitur pay to win nya ya moonton segitu sama tolong jangan ladang-kadang kasih tim jelek kadang-kadang timnya bagus tolong kasih tim yang fairlah jangan tim musuh jago lah tim kita kaya orang yang baru main yang rank masih warrior 3 sama yang terakhir macthmaking sama pop upnya.,game mobile legends bagus herohero pakai main mode main mobile legends tolong rangin vitur pay win nya moonton segitu tolong ladangkadang kasih tim jelek kadangkadang tim bagus tolong kasih tim fairlah tim musuh jago tim kaya orang main rank warrior macthmaking pop upnya,4,positive
"Game yang paling enak dimainkan dari awal dan game yang tidak membosankan, apalagi sekarang sudah banyak bonus skin/hero baru wahhh tambah semangat main di waktu luang untuk mengisi waktu kosong biar refres otak 😁😍",game enak main game bosan bonus skinhero wahhh semangat main luang isi kosong biar refres otak,5,positive
"Game udh cukup bagus sih tapi setiap bermain kek curang, kenapa curang? Karena pemilihan timnya ga seimbang, masa tim musuh jago semua sedangkan Tim saya beban/Afk, itu sangat tidak masuk akal😞apalagi tim gw ada yg Afk kan kesel! Saya emang player new dan Rank saya Masih Elite dan bintang gw pun setiap kali naik turun kadang baru naik kalah dan bintang pun hilang, tolong diseimbangkan lagi!! Bintang 3 dulu deh, kalo sistemnya udh diperbaiki gw kasih bintang 5😁apalagi season 30 ini suka freem😬",game udh bagus sih main kek curang curang pilih tim imbang tim musuh jago tim bebanafk masuk akalapalagi tim afk kesel emang player new rank elite bintang kali turun kadang kalah bintang hilang tolong imbang bintang deh kalo sistem udh baik kasih bintang season suka freem,3,neutral
"Yang ngeselin dari moonton adalah sinyal ngelag, kesampah, di kill musuh, defeat. Tapi moonton tolong diperbaiki lagi di realme go ui, tolong jangan keseringan update karena ram hp ku cuma 2 kalo keseringan update maka ku hapus",ngeselin moonton sinyal ngelag sampah kill musuh defeat moonton tolong baik realme tolong sering update ram kalo sering update hapus,4,positive
"Moonton ada apa ini?! Kenapa saya tetap tidak bisa mengunduh semua resource bahkan tidak bisa mengunduh Hero juga lainnya,tidak bisa mengganti nama,profil dan melihat hasil pertandingan!! Tidak bisa melihat achievement dan lainnya semua harus serba diunduh tapi malah tidak bisa terunduh!! Tolong perbaiki !!",moonton unduh resource unduh hero lainnyatidak ganti namaprofil hasil tanding achievement serba unduh unduh tolong baik,2,negative
"Untuk mobile legend tolong kembalikan grafik ""Optimasi FPS"" agar gameplay kita yg hp dengan ram kecil bisa menikmati game tanpa patah, lag atau sejenisnya. Jadi saya ingin di update-an kedepannya dikembalikan untuk grafik Optimasi. Saran saya itu saja..... terima kasih.",mobile legend tolong kembali grafik optimasi fps gameplay ram nikmat game patah lag jenis updatean depan kembali grafik optimasi saran terima kasih,1,negative
"Game paling gua sukai, terima kasih moonton telah membuat game mobile Legend ini, saya sangat"" menyukai game ini, dan juga game ini adalah salah satu teman masa kecil saya... Tapi buat pihak moonton, mohon jaringan untuk di perbaiki, jaringan sering jumping² dari hijau ke merah, yang membuat pengalaman bermain menjadi tidak nyaman, semoga untuk kedepannya jaringan mlbb menjadi lebih baik lagi.",game gua suka terima kasih moonton game mobile legend suka game game salah teman moonton mohon jaring baik jaring jumping hijau merah alam main nyaman moga depan jaring mlbb,5,positive
"Game ramah & pecinta hewan, kalian wajib mainkan ini game dapat menemukan segala jenis hewan.. Bahkan dapatkan segala doa yg terbaik dari player. Pusing, stress, maupun gangguan jiwa cepat sembuh disini!!!!",game ramah cinta hewan wajib main game temu jenis hewan dapat doa baik player pusing stress ganggu jiwa cepat sembuh,5,positive
Seperti biasa min Masalah jaringan masih ada mungkin kedepannya busa di tingkatkan agar tidak terjadi lag. Shingga pengalaman bermain semakin seru,min jaring depan busa tingkat lag shingga alam main seru,5,positive
"overall bagus, tapi saya ada satu keluhan, kenapa player harus 100% mendownload data file game terlebih dahulu untuk event,mcl,dan fitur lainnya, sedangkan diluar sana salah satu nya saya, agak keberatan dengan hal ini karena kurangnya device yang mumpuni, bayangin aja ada orang yang pengen ngajak temannya buat jalanin event bareng / main bareng tapi karena temannya itu belum selesai mendownload semua data jadi nya dia gak bisa ikut bersama",overall bagus keluh player mendownload data file game eventmcldan fitur luar salah nya berat kurang device mumpuni bayangin aja orang ken ngajak teman jalanin event bareng main bareng teman selesai mendownload data nya gak,3,neutral
"Game nya emang seru, tapi update² nya terlalu berlebihan apalagi di s30 ini, bukan kualitas hd nya yang kita mau tapi kualitas dalam pertandingan, seperti tim yang seimbang dan sinyal yg baik. Dengan ini saya harap moonton lebih berpikir lagi la kalau ngadain update terbaru.",game nya emang seru update nya kualitas nya kualitas tanding tim imbang sinyal harap moonton pikir ngadain update baru,2,negative
"Min ada bug data, event,shop,efek,Hero udah di download tapi pas login lagi heronya bulat gitu kek belom ke download pas mau download lagi siapa tau masih ada yang blom selesai ternyata dah full data gimana nih cepat di perbaiki dong, yang tadi nya mau party malah ga jadi, ya kalau terus seperti ini kemungkinan besar pada pindah game jadi tolong diperhatikan bug sekecil apapun itu supaya peforma permainan kita para player tidak terganggu sekian terima kasih Nick name: suren ae",min bug data eventshopefekhero udah download pas login hero bulat gitu kek bom download pas download tau blom selesai dah full data gimana nih cepat baik nya party pindah game tolong perhati bug apa forma main player ganggu sekian terima kasih nick name suren,3,neutral
"Lobby awal game lumayan lah bagus: UI nya bagus, tata letak fiturnya keren dan lain lain. TAPII, Tolonglah dalam matchmaking itu di seimbangkan, jangan ada tukang troll apalagi lawannya gak seimbang sama 🗿. Tolonglah jangan gini, terutama di master, grand master dan epic itu selalu ngetuck disitu Mulu. Kami ingin pengalaman kami bermain itu bagus. JUGAA, Kok bisa ya kadang ping itu naik tiba tiba padahal sinyal ngesupport, apalagi kadang sedang nyerang malah menghubungkan kembali 🗿",lobby game lumayan bagus nya bagus tata letak fiturnya keren tapi tolong matchmaking imbang tukang troll lawan gak imbang tolong gin master grand master epic ngetuck situ mulu alam main bagus jugaa kadang ping sinyal ngesupport kadang nyerang hubung,3,neutral
"Setelah Update banyak bug, padahal sudah selesai download data ttapi setelah login kembali malah reset ulang download datanya skin dan gambar skil in gamenya jadi Bulat GK enak dipandang... itupun terjadi sudah berulangkali... jdi males !!!!!",update bug selesai download data ttapi login reset ulang download data skin gambar skil gamenya bulat enak pandang itu berulangkali jdi males,2,negative
"Game yang sangat toxic ketika bermain dan sangat tidak ramah player player di dalam game tersebut sehingga membuat bermain tidak nyaman dan satu lagi ketika bermain mode rank/clasic ketidak seimbangan tim dan tim saya sangat kurang bermain sedangkan tim musuh performa bermain sangat jago,jadi tolong hilangkan match yang tidak seimbang dan dark sistem",game toxic main ramah player player game main nyaman main mode rankclasic tidak imbang tim tim main tim musuh performa main jagojadi tolong hilang match imbang dark sistem,3,neutral
"Suka season sebelumnya.. Saat pertandingan gak pernah lag, PING selalu aman, Gak pernah klwr sendiri / restart saat ranked.. Beda dgn season sekrng.. Serba lag, crash, freezee, restart sendiri dan bikin hp cepet panas.. Mohon ya min.. Saya hanya ingin bermain dengan nyaman kayak season kemarin.. Bukan kayak sekarang, yg selalu AfK karena restart sendri..",suka season tanding gak lag ping aman gak klwr restart ranked beda dgn season sekrng serba lag crash freezee restart bikin cepet panas mohon min main nyaman kayak season kemarin kayak afk restart sendri,2,negative
"Untuk tambahan fitur penghemat data dan semacamnya menurutku lebiv ditingkatkan lagi suka banget ngebug suka kehapus sendiri resource nya walaupun udahan dipindahin mode penghemat data klo bisa dihapus aja balikin aja kayak dulu. Bugnya suka terjadi pas gunta-ganti grafik smooth>standar nah disitu suka banget terjadi bug resource suka kehapus sendiri untuk kedepannya tinggkatin aja biar gak ngebug mulu kalo bisa hapus aja jadiin lagi kayak dulu, menurutku itu mengganggu",tambah fitur hemat data macam turut lebiv tingkat suka banget ngebug suka hapus resource nya udahan dipindahin mode hemat data klo hapus aja balikin aja kayak bugnya suka pas guntaganti grafik smoothstandar situ suka banget bug resource suka hapus depan tinggkatin aja biar gak ngebug mulu kalo hapus aja jadiin kayak turut ganggu,2,negative
"Hallo monton def,saya ada beberapa keluhan nih.yg pertama tolong perbaiki sistem machmacking(terutama pada rekan satu tim)karena beberapa mach saya sering kali menemukan player yang sudah sangat pro dan hebat,sedangkan saya masih pemula.pada sistem jaringan yang kurang baik dan pembawaan game nya yg terasa sangat berat serta device yg jauh di bawah rata rata.",hallo monton defsaya keluh nihyg tolong baik sistem machmackingterutama rekan timkarena mach kali temu player pro hebatsedangkan pemulapada sistem jaring bawa game nya berat device,1,negative
